sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv,role
an1,Control,1,Group1,-1.7,92.0,57.9238,replicate
an1,Control,1,Group1,-1.7,92.2,59.1836,replicate
an1,Control,1,Group1,-1.7,92.4,100.1713,replicate
an1,Control,1,Group1,-1.7,92.6,140.7173,replicate
an1,Control,1,Group1,-1.7,92.8,148.3749,replicate
an1,Control,1,Group1,-1.7,93.0,152.6974,replicate
an1,Control,1,Group1,-1.7,93.2,151.1233,replicate
an1,Control,1,Group1,-1.7,93.4,150.1263,replicate
an1,Control,1,Group1,-1.7,93.6,71.6759,replicate
an1,Control,1,Group1,-1.7,93.8,61.7558,replicate
an1,Control,1,Group1,-1.7,94.0,18.0467,replicate
an1,Control,1,Group1,-1.7,94.2,15.1424,replicate
an1,Control,1,Group1,-1.7,94.4,-26.421,replicate
an1,Control,1,Group1,-1.7,94.6,-28.8511,replicate
an1,Control,1,Group1,-1.7,94.8,-30.3631,replicate
an1,Control,1,Group1,-1.7,95.0,-31.2133,replicate
an1,Control,1,Group1,-1.7,95.2,-29.2353,replicate
an1,Control,1,Group1,-1.7,95.4,-28.6077,replicate
an1,Control,1,Group1,-1.7,95.6,-28.6267,replicate
an1,Control,1,Group1,-1.7,95.8,-26.1526,replicate
an1,Control,1,Group1,-1.7,96.0,-25.2167,replicate
an1,Control,1,Group1,-1.7,96.2,-27.7212,replicate
an1,Control,1,Group1,-1.7,96.4,-26.781,replicate
an1,Control,1,Group1,-1.7,96.6,7.3373,replicate
an1,Control,1,Group1,-1.7,96.8,10.9298,replicate
an1,Control,1,Group1,-1.7,97.0,10.5363,replicate
an1,Control,1,Group1,-1.7,97.2,11.8453,replicate
an1,Control,1,Group1,-1.7,97.4,13.7318,replicate
an1,Control,1,Group1,-1.7,97.6,15.4708,replicate
an1,Control,1,Group1,-1.7,97.8,15.9384,replicate
an1,Control,1,Group1,-1.7,98.0,18.7931,replicate
an1,Control,1,Group1,-1.7,98.2,18.0158,replicate
an1,Control,1,Group1,-1.7,98.4,19.3984,replicate
an1,Control,1,Group1,-1.7,98.6,55.2957,replicate
an1,Control,1,Group1,-1.7,98.8,58.7054,replicate
an1,Control,1,Group1,-1.7,99.0,56.5427,replicate
an1,Control,1,Group1,-1.7,99.2,55.9298,replicate
an1,Control,1,Group1,-1.7,99.4,56.8622,replicate
an1,Control,1,Group1,-1.7,99.6,61.057,replicate
an1,Control,1,Group1,-1.7,99.8,61.786,replicate
an1,Control,1,Group1,-1.7,100.0,62.7315,replicate
an1,Control,1,Group1,-1.7,100.2,61.4445,replicate
an1,Control,1,Group1,-1.7,100.4,98.3828,replicate
an1,Control,1,Group1,-1.7,100.6,103.3608,replicate
an1,Control,1,Group1,-1.7,100.8,68.3923,replicate
an1,Control,1,Group1,-1.7,101.0,67.4719,replicate
an1,Control,1,Group1,-1.7,101.2,73.1832,replicate
an1,Control,1,Group1,-1.7,101.4,112.1027,replicate
an1,Control,1,Group1,-1.7,101.6,112.1562,replicate
an1,Control,1,Group1,-1.7,101.8,115.1004,replicate
an1,Control,1,Group1,-1.7,102.0,157.0452,replicate
an1,Control,1,Group1,-1.7,102.2,160.0233,replicate
an1,Control,1,Group1,-1.7,102.4,162.5984,replicate
an1,Control,1,Group1,-1.7,102.6,163.2387,replicate
an1,Control,1,Group1,-1.7,102.8,165.9767,replicate
an1,Control,1,Group1,-1.7,103.0,205.3349,replicate
an1,Control,1,Group1,-1.7,103.2,208.0709,replicate
an1,Control,1,Group1,-1.7,103.4,166.8654,replicate
an1,Control,1,Group1,-1.7,103.6,161.5395,replicate
an1,Control,1,Group1,-1.7,103.8,163.2113,replicate
an1,Control,1,Group1,-1.7,104.0,161.1141,replicate
an1,Control,1,Group1,-1.7,104.2,159.5708,replicate
an1,Control,1,Group1,-1.7,104.4,159.6438,replicate
an1,Control,1,Group1,-1.7,104.6,160.0797,replicate
an1,Control,1,Group1,-1.7,104.8,118.4131,replicate
an1,Control,1,Group1,-1.7,105.0,115.9392,replicate
an1,Control,1,Group1,-1.7,105.2,115.6336,replicate
an1,Control,1,Group1,-1.7,105.4,114.4073,replicate
an1,Control,1,Group1,-1.7,105.6,110.5344,replicate
an1,Control,1,Group1,-1.7,105.8,109.0748,replicate
an1,Control,1,Group1,-1.7,106.0,108.8432,replicate
an1,Control,1,Group1,-1.7,106.2,103.5106,replicate
an1,Control,1,Group1,-1.7,106.4,104.2624,replicate
an1,Control,1,Group1,-1.7,106.6,104.4406,replicate
an1,Control,1,Group1,-1.7,106.8,105.379,replicate
an1,Control,1,Group1,-1.7,107.0,99.8639,replicate
an1,Control,1,Group1,-1.7,107.2,101.6689,replicate
an1,Control,1,Group1,-1.7,107.4,100.5281,replicate
an1,Control,1,Group1,-1.7,107.6,100.9079,replicate
an1,Control,1,Group1,-1.7,107.8,101.1073,replicate
an1,Control,1,Group1,-1.7,108.0,104.1829,replicate
an1,Control,1,Group1,-1.7,108.2,105.0039,replicate
an1,Control,1,Group1,-1.7,108.4,107.7472,replicate
an1,Control,1,Group1,-1.7,108.6,109.432,replicate
an1,Control,1,Group1,-1.7,108.8,108.6245,replicate
an1,Control,1,Group1,-1.7,109.0,110.5061,replicate
an1,Control,1,Group1,-1.7,109.2,112.9605,replicate
an1,Control,1,Group1,-1.7,109.4,151.0402,replicate
an1,Control,1,Group1,-1.7,109.6,118.0363,replicate
an1,Control,1,Group1,-1.7,109.8,117.4215,replicate
an1,Control,1,Group1,-1.7,110.0,119.5364,replicate
an1,Control,1,Group1,-1.7,110.2,118.1973,replicate
an1,Control,1,Group1,-1.7,110.4,118.8786,replicate
an1,Control,1,Group1,-1.7,110.6,117.5063,replicate
an1,Control,1,Group1,-1.7,110.8,117.0814,replicate
an1,Control,1,Group1,-1.7,111.0,113.547,replicate
an1,Control,1,Group1,-1.7,111.2,151.4972,replicate
an1,Control,1,Group1,-1.7,111.4,155.3086,replicate
an1,Control,1,Group1,-1.7,111.6,157.5817,replicate
an1,Control,1,Group1,-1.7,111.8,159.193,replicate
an1,Control,1,Group1,-1.7,112.0,160.0426,replicate
an1,Control,1,Group1,-1.7,112.2,162.4199,replicate
an1,Control,1,Group1,-1.7,112.4,163.6144,replicate
an1,Control,1,Group1,-1.7,112.6,163.9173,replicate
an1,Control,1,Group1,-1.7,112.8,162.1421,replicate
an1,Control,1,Group1,-1.7,113.0,164.1596,replicate
an1,Control,1,Group1,-1.7,113.2,163.2343,replicate
an1,Control,1,Group1,-1.7,113.4,160.3342,replicate
an1,Control,1,Group1,-1.7,113.6,160.2683,replicate
an1,Control,1,Group1,-1.7,113.8,160.3634,replicate
an1,Control,1,Group1,-1.7,114.0,157.9987,replicate
an1,Control,1,Group1,-1.7,114.2,155.5603,replicate
an1,Control,1,Group1,-1.7,114.4,116.0665,replicate
an1,Control,1,Group1,-1.7,114.6,115.6116,replicate
an1,Control,1,Group1,-1.7,114.8,151.9681,replicate
an1,Control,1,Group1,-1.7,115.0,153.4076,replicate
an1,Control,1,Group1,-1.7,115.2,148.8168,replicate
an1,Control,1,Group1,-1.7,115.4,35.2493,replicate
an1,Control,1,Group1,-1.7,115.6,20.0784,replicate
an1,Control,1,Group1,-1.7,115.8,16.9145,replicate
an1,Control,1,Group1,-1.7,116.0,14.5791,replicate
an1,Control,1,Group1,-1.7,116.2,14.5013,replicate
an1,Control,1,Group1,-1.7,116.4,19.6605,replicate
an1,Control,1,Group1,-1.7,116.6,19.6756,replicate
an1,Control,1,Group1,-1.7,116.8,20.4693,replicate
an1,Control,1,Group1,-1.7,117.0,23.1087,replicate
an1,Control,1,Group1,-1.7,117.2,26.2258,replicate
an1,Control,1,Group1,-1.7,117.4,62.7745,replicate
an1,Control,1,Group1,-1.7,117.6,68.4962,replicate
an1,Control,1,Group1,-1.7,117.8,72.516,replicate
an1,Control,1,Group1,-1.7,118.0,70.9777,replicate
an1,Control,1,Group1,-1.7,118.2,68.0933,replicate
an1,Control,1,Group1,-1.7,118.4,69.6082,replicate
an1,Control,1,Group1,-1.7,118.6,70.0954,replicate
an1,Control,1,Group1,-1.7,118.8,69.8127,replicate
an1,Control,1,Group1,-1.7,119.0,73.3422,replicate
an1,Control,1,Group1,-1.7,119.2,110.9161,replicate
an1,Control,1,Group1,-1.7,119.4,154.2716,replicate
an1,Control,1,Group1,-1.7,119.6,163.8109,replicate
an1,Control,1,Group1,-1.7,119.8,204.66,replicate
an1,Control,1,Group1,-1.7,120.0,208.3576,replicate
an1,Control,1,Group1,-1.7,120.2,211.2929,replicate
an1,Control,1,Group1,-1.7,120.4,214.0712,replicate
an1,Control,1,Group1,-1.7,120.6,255.1376,replicate
an1,Control,1,Group1,-1.7,120.8,258.1234,replicate
an1,Control,1,Group1,-1.7,121.0,258.8522,replicate
an1,Control,1,Group1,-1.7,121.2,261.2281,replicate
an1,Control,1,Group1,-1.7,121.4,259.6431,replicate
an1,Control,1,Group1,-1.7,121.6,258.9418,replicate
an1,Control,1,Group1,-1.7,121.8,257.7438,replicate
an1,Control,1,Group1,-1.7,122.0,260.6024,replicate
an1,Control,1,Group1,-1.7,122.2,258.8548,replicate
an1,Control,1,Group1,-1.7,122.4,257.9548,replicate
an1,Control,1,Group1,-1.7,122.6,257.897,replicate
an1,Control,1,Group1,-1.7,122.8,259.1566,replicate
an1,Control,1,Group1,-1.7,123.0,256.1417,replicate
an1,Control,1,Group1,-1.7,123.2,221.215,replicate
an1,Control,1,Group1,-1.7,123.4,218.8809,replicate
an1,Control,1,Group1,-1.7,123.6,217.1476,replicate
an1,Control,1,Group1,-1.7,123.8,216.379,replicate
an1,Control,1,Group1,-1.7,124.0,215.5464,replicate
an1,Control,1,Group1,-1.7,124.2,213.4737,replicate
an1,Control,1,Group1,-1.7,124.4,213.0534,replicate
an1,Control,1,Group1,-1.7,124.6,211.1942,replicate
an1,Control,1,Group1,-1.7,124.8,211.9718,replicate
an1,Control,1,Group1,-1.7,125.0,209.8044,replicate
an1,Control,1,Group1,-1.7,125.2,203.9898,replicate
an1,Control,1,Group1,-1.7,125.4,166.3202,replicate
an1,Control,1,Group1,-1.7,125.6,125.1283,replicate
an1,Control,1,Group1,-1.7,125.8,118.5874,replicate
an1,Control,1,Group1,-1.7,126.0,114.7295,replicate
an1,Control,1,Group1,-1.7,126.2,116.4981,replicate
an1,Control,1,Group1,-1.7,126.4,111.5623,replicate
an1,Control,1,Group1,-1.7,126.6,68.3836,replicate
an1,Control,1,Group1,-1.7,126.8,63.1911,replicate
an1,Control,1,Group1,-1.7,127.0,65.7451,replicate
an1,Control,1,Group1,-1.7,127.2,65.5529,replicate
an1,Control,1,Group1,-1.7,127.4,63.6672,replicate
an1,Control,1,Group1,-1.7,127.6,64.5869,replicate
an1,Control,1,Group1,-1.7,127.8,68.5172,replicate
an1,Control,1,Group1,-1.7,128.0,67.0505,replicate
an1,Control,1,Group1,-1.7,128.2,66.1708,replicate
an1,Control,1,Group1,-1.7,128.4,67.3999,replicate
an1,Control,1,Group1,-1.7,128.6,68.0839,replicate
an1,Control,1,Group1,-1.7,128.8,62.4828,replicate
an1,Control,1,Group1,-1.7,129.0,62.4641,replicate
an1,Control,1,Group1,-1.7,129.2,62.5136,replicate
an1,Control,1,Group1,-1.7,129.4,66.2391,replicate
an1,Control,1,Group1,-1.7,129.6,64.0231,replicate
an1,Control,1,Group1,-1.7,129.8,72.0003,replicate
an1,Control,1,Group1,-1.7,130.0,107.4506,replicate
an1,Control,1,Group1,-1.7,130.2,114.2923,replicate
an1,Control,1,Group1,-1.7,130.4,113.207,replicate
an1,Control,1,Group1,-1.7,130.6,113.1775,replicate
an1,Control,1,Group1,-1.7,130.8,112.6283,replicate
an1,Control,1,Group1,-1.7,131.0,115.4543,replicate
an1,Control,1,Group1,-1.7,131.2,115.5088,replicate
an1,Control,1,Group1,-1.7,131.4,114.4192,replicate
an1,Control,1,Group1,-1.7,131.6,154.5361,replicate
an1,Control,1,Group1,-1.7,131.8,156.8111,replicate
an1,Control,1,Group1,-1.7,132.0,155.7525,replicate
an1,Control,1,Group1,-1.7,132.2,156.2176,replicate
an1,Control,1,Group1,-1.7,132.4,156.7324,replicate
an1,Control,1,Group1,-1.7,132.6,155.2677,replicate
an1,Control,1,Group1,-1.7,132.8,156.8072,replicate
an1,Control,1,Group1,-1.7,133.0,157.1559,replicate
an1,Control,1,Group1,-1.7,133.2,154.1388,replicate
an1,Control,1,Group1,-1.7,133.4,157.8398,replicate
an1,Control,1,Group1,-1.7,133.6,160.6382,replicate
an1,Control,1,Group1,-1.7,133.8,158.3214,replicate
an1,Control,1,Group1,-1.7,134.0,158.8626,replicate
an1,Control,1,Group1,-1.7,134.2,159.477,replicate
an1,Control,1,Group1,-1.7,134.4,157.1121,replicate
an1,Control,1,Group1,-1.7,134.6,119.9062,replicate
an1,Control,1,Group1,-1.7,134.8,118.3319,replicate
an1,Control,1,Group1,-1.7,135.0,119.0981,replicate
an1,Control,1,Group1,-1.7,135.2,117.9847,replicate
an1,Control,1,Group1,-1.7,135.4,118.8738,replicate
an1,Control,1,Group1,-1.7,135.6,115.631,replicate
an1,Control,1,Group1,-1.7,135.8,116.565,replicate
an1,Control,1,Group1,-1.7,136.0,114.5108,replicate
an1,Control,1,Group1,-1.7,136.2,114.5223,replicate
an1,Control,1,Group1,-1.7,136.4,112.8168,replicate
an1,Control,1,Group1,-1.7,136.6,112.5145,replicate
an1,Control,1,Group1,-1.7,136.8,112.6782,replicate
an1,Control,1,Group1,-1.7,137.0,113.1291,replicate
an1,Control,1,Group1,-1.7,137.2,112.5946,replicate
an1,Control,1,Group1,-1.7,137.4,112.8864,replicate
an1,Control,1,Group1,-1.7,137.6,109.4251,replicate
an1,Control,1,Group1,-1.7,137.8,73.2598,replicate
an1,Control,1,Group1,-1.7,138.0,69.1761,replicate
an1,Control,1,Group1,-1.7,138.2,107.038,replicate
an1,Control,1,Group1,-1.7,138.4,107.3275,replicate
an1,Control,1,Group1,-1.7,138.6,68.7559,replicate
an1,Control,1,Group1,-1.7,138.8,62.5668,replicate
an1,Control,1,Group1,-1.7,139.0,64.2649,replicate
an1,Control,1,Group1,-1.7,139.2,65.2404,replicate
an1,Control,1,Group1,-1.7,139.4,67.1784,replicate
an1,Control,1,Group1,-1.7,139.6,71.8123,replicate
an1,Control,1,Group1,-1.7,139.8,107.9954,replicate
an1,Control,1,Group1,-1.7,140.0,112.4584,replicate
an1,Control,1,Group1,-1.7,140.2,115.5701,replicate
an1,Control,1,Group1,-1.7,140.4,113.3927,replicate
an1,Control,1,Group1,-1.7,140.6,113.9644,replicate
an1,Control,1,Group1,-1.7,140.8,117.5411,replicate
an1,Control,1,Group1,-1.7,141.0,154.3368,replicate
an1,Control,1,Group1,-1.7,141.2,158.8852,replicate
an1,Control,1,Group1,-1.7,141.4,161.6551,replicate
an1,Control,1,Group1,-1.7,141.6,166.5456,replicate
an1,Control,1,Group1,-1.7,141.8,204.846,replicate
an1,Control,1,Group1,-1.7,142.0,208.3242,replicate
an1,Control,1,Group1,-1.7,142.2,208.0037,replicate
an1,Control,1,Group1,-1.7,142.4,210.0207,replicate
an1,Control,1,Group1,-1.7,142.6,244.2304,replicate
an1,Control,1,Group1,-1.7,142.8,248.5474,replicate
an1,Control,1,Group1,-1.7,143.0,249.058,replicate
an1,Control,1,Group1,-1.7,143.2,247.5577,replicate
an1,Control,1,Group1,-1.7,143.4,247.8453,replicate
an1,Control,1,Group1,-1.7,143.6,249.606,replicate
an1,Control,1,Group1,-1.7,143.8,210.1779,replicate
an1,Control,1,Group1,-1.7,144.0,205.1825,replicate
an1,Control,1,Group1,-1.7,144.2,203.7905,replicate
an1,Control,1,Group1,-1.7,144.4,204.1064,replicate
an1,Control,1,Group1,-1.7,144.6,163.3799,replicate
an1,Control,1,Group1,-1.7,144.8,162.4205,replicate
an1,Control,1,Group1,-1.7,145.0,162.6675,replicate
an1,Control,1,Group1,-1.7,145.2,161.1043,replicate
an1,Control,1,Group1,-1.7,145.4,158.8635,replicate
an1,Control,1,Group1,-1.7,145.6,157.4351,replicate
an1,Control,1,Group1,-1.7,145.8,117.0467,replicate
an1,Control,1,Group1,-1.7,146.0,113.9495,replicate
an1,Control,1,Group1,-1.7,146.2,114.0138,replicate
an1,Control,1,Group1,-1.7,146.4,112.0603,replicate
an1,Control,1,Group1,-1.7,146.6,110.9479,replicate
an1,Control,1,Group1,-1.7,146.8,72.3633,replicate
an1,Control,1,Group1,-1.7,147.0,67.1737,replicate
an1,Control,1,Group1,-1.7,147.2,24.3474,replicate
an1,Control,1,Group1,-1.7,147.4,21.5455,replicate
an1,Control,1,Group1,-1.7,147.6,21.9663,replicate
an1,Control,1,Group1,-1.7,147.8,55.6822,replicate
an1,Control,1,Group1,-1.7,148.0,59.8448,replicate
an1,Control,1,Group1,-1.7,148.2,62.6721,replicate
an1,Control,1,Group1,-1.7,148.4,63.0073,replicate
an1,Control,1,Group1,-1.7,148.6,63.299,replicate
an1,Control,1,Group1,-1.7,148.8,65.2758,replicate
an1,Control,1,Group1,-1.7,149.0,68.1823,replicate
an1,Control,1,Group1,-1.7,149.2,67.1895,replicate
an1,Control,1,Group1,-1.7,149.4,67.177,replicate
an1,Control,1,Group1,-1.7,149.6,64.4535,replicate
an1,Control,1,Group1,-1.7,149.8,62.7705,replicate
an1,Control,1,Group1,-1.7,150.0,66.3045,replicate
an1,Control,1,Group1,-1.7,150.2,75.8644,replicate
an1,Control,1,Group1,-1.7,150.4,112.1561,replicate
an1,Control,1,Group1,-1.7,150.6,113.8835,replicate
an1,Control,1,Group1,-1.7,150.8,116.0568,replicate
an1,Control,1,Group1,-1.7,151.0,114.7817,replicate
an1,Control,1,Group1,-1.7,151.2,113.6166,replicate
an1,Control,1,Group1,-1.7,151.4,113.433,replicate
an1,Control,1,Group1,-1.7,151.6,115.5104,replicate
an1,Control,1,Group1,-1.7,151.8,115.5387,replicate
an1,Control,1,Group1,-1.7,152.0,115.7374,replicate
an1,Control,1,Group1,-1.7,152.2,116.2442,replicate
an1,Control,1,Group1,-1.7,152.4,152.5816,replicate
an1,Control,1,Group1,-1.7,152.6,154.873,replicate
an1,Control,1,Group1,-1.7,152.8,152.3121,replicate
an1,Control,1,Group1,-1.7,153.0,109.3123,replicate
an1,Control,1,Group1,-1.7,153.2,68.246,replicate
an1,Control,1,Group1,-1.7,153.4,69.4859,replicate
an1,Control,1,Group1,-1.7,153.6,70.714,replicate
an1,Control,1,Group1,-1.7,153.8,71.5193,replicate
an1,Control,1,Group1,-1.7,154.0,74.0694,replicate
an1,Control,1,Group1,-1.7,154.2,75.0801,replicate
an1,Control,1,Group1,-1.7,154.4,109.735,replicate
an1,Control,1,Group1,-1.7,154.6,108.172,replicate
an1,Control,1,Group1,-1.7,154.8,108.147,replicate
an1,Control,1,Group1,-1.7,155.0,106.3259,replicate
an1,Control,1,Group1,-1.7,155.2,102.9756,replicate
an1,Control,1,Group1,-1.7,155.4,65.8662,replicate
an1,Control,1,Group1,-1.7,155.6,63.7291,replicate
an1,Control,1,Group1,-1.7,155.8,65.1687,replicate
an1,Control,1,Group1,-1.7,156.0,65.145,replicate
an1,Control,1,Group1,-1.7,156.2,67.1245,replicate
an1,Control,1,Group1,-1.7,156.4,67.4451,replicate
an1,Control,1,Group1,-1.7,156.6,67.1343,replicate
an1,Control,1,Group1,-1.7,156.8,64.5515,replicate
an1,Control,1,Group1,-1.7,157.0,62.0599,replicate
an1,Control,1,Group1,-1.7,157.2,61.9089,replicate
an1,Control,1,Group1,-1.7,157.4,61.1519,replicate
an1,Control,1,Group1,-1.7,157.6,59.5346,replicate
an1,Control,1,Group1,-1.7,157.8,60.4367,replicate
an1,Control,1,Group1,-1.7,158.0,62.3243,replicate
an1,Control,1,Group1,-1.7,158.2,60.2923,replicate
an1,Control,1,Group1,-1.7,158.4,61.1359,replicate
an1,Control,1,Group1,-1.7,158.6,64.0665,replicate
an1,Control,1,Group1,-1.7,158.8,64.8082,replicate
an1,Control,1,Group1,-1.7,159.0,65.6549,replicate
an1,Control,1,Group1,-1.7,159.2,68.0315,replicate
an1,Control,1,Group1,-1.7,159.4,67.6892,replicate
an1,Control,1,Group1,-1.7,159.6,65.2983,replicate
an1,Control,1,Group1,-1.7,159.8,65.2859,replicate
an1,Control,1,Group1,-1.7,160.0,67.0847,replicate
an1,Control,1,Group1,-1.7,160.2,107.5815,replicate
an1,Control,1,Group1,-1.7,160.4,152.2659,replicate
an1,Control,1,Group1,-1.7,160.6,157.3027,replicate
an1,Control,1,Group1,-1.7,160.8,156.1503,replicate
an1,Control,1,Group1,-1.7,161.0,156.1324,replicate
an1,Control,1,Group1,-1.7,161.2,155.4872,replicate
an1,Control,1,Group1,-1.7,161.4,154.0434,replicate
an1,Control,1,Group1,-1.7,161.6,152.9381,replicate
an1,Control,1,Group1,-1.7,161.8,155.1303,replicate
an1,Control,1,Group1,-1.7,162.0,153.5974,replicate
an1,Control,1,Group1,-1.7,162.2,150.214,replicate
an1,Control,1,Group1,-1.7,162.4,104.6729,replicate
an1,Control,1,Group1,-1.7,162.6,68.2397,replicate
an1,Control,1,Group1,-1.7,162.8,65.0571,replicate
an1,Control,1,Group1,-1.7,163.0,65.4979,replicate
an1,Control,1,Group1,-1.7,163.2,99.8346,replicate
an1,Control,1,Group1,-1.7,163.4,62.3115,replicate
an1,Control,1,Group1,-1.7,163.6,62.0085,replicate
an1,Control,1,Group1,-1.7,163.8,60.6977,replicate
an1,Control,1,Group1,-1.7,164.0,57.7353,replicate
an1,Control,1,Group1,-1.7,164.2,56.6649,replicate
an1,Control,1,Group1,-1.7,164.4,57.0112,replicate
an1,Control,1,Group1,-1.7,164.6,90.8025,replicate
an1,Control,1,Group1,-1.7,164.8,57.7407,replicate
an1,Control,1,Group1,-1.7,165.0,60.0916,replicate
an1,Control,1,Group1,-1.7,165.2,58.4731,replicate
an1,Control,1,Group1,-1.7,165.4,58.9424,replicate
an1,Control,1,Group1,-1.7,165.6,60.9019,replicate
an1,Control,1,Group1,-1.7,165.8,59.9794,replicate
an1,Control,1,Group1,-1.7,166.0,57.4323,replicate
an1,Control,1,Group1,-1.7,166.2,58.7094,replicate
an1,Control,1,Group1,-1.7,166.4,56.6951,replicate
an1,Control,1,Group1,-1.7,166.6,52.7211,replicate
an1,Control,1,Group1,-1.7,166.8,17.0229,replicate
an1,Control,1,Group1,-1.7,167.0,15.952,replicate
an1,Control,1,Group1,-1.7,167.2,15.617,replicate
an1,Control,1,Group1,-1.7,167.4,18.4081,replicate
an1,Control,1,Group1,-1.7,167.6,19.2065,replicate
an1,Control,1,Group1,-1.7,167.8,19.5711,replicate
an1,Control,1,Group1,-1.7,168.0,17.0416,replicate
an1,Control,1,Group1,-1.7,168.2,16.4854,replicate
an1,Control,1,Group1,-1.7,168.4,14.2192,replicate
an1,Control,1,Group1,-1.7,168.6,16.9751,replicate
an1,Control,1,Group1,-1.7,168.8,-22.7303,replicate
an1,Control,1,Group1,-1.7,169.0,-27.1018,replicate
an1,Control,1,Group1,-1.7,169.2,-26.586,replicate
an1,Control,1,Group1,-1.7,169.4,10.6521,replicate
an1,Control,1,Group1,-1.7,169.6,11.0846,replicate
an1,Control,1,Group1,-1.7,169.8,11.3703,replicate
an1,Control,1,Group1,-1.7,170.0,11.8449,replicate
an1,Control,1,Group1,-1.7,170.2,10.4012,replicate
an1,Control,1,Group1,-1.7,170.4,11.6405,replicate
an1,Control,1,Group1,-1.7,170.6,12.1188,replicate
an1,Control,1,Group1,-1.7,170.8,10.5308,replicate
an1,Control,1,Group1,-1.7,171.0,4.4034,replicate
an1,Control,1,Group1,-1.7,171.2,-33.2977,replicate
an1,Control,1,Group1,-1.7,171.4,-73.7613,replicate
an1,Control,1,Group1,-1.7,171.6,-41.8667,replicate
an1,Control,1,Group1,-1.7,171.8,-40.6637,replicate
an1,Control,1,Group1,-1.7,172.0,-38.3975,replicate
an1,Control,1,Group1,-1.7,172.2,-39.0307,replicate
an1,Control,1,Group1,-1.7,172.4,-36.2039,replicate
an1,Control,1,Group1,-1.7,172.6,2.4321,replicate
an1,Control,1,Group1,-1.7,172.8,6.5676,replicate
an1,Control,1,Group1,-1.7,173.0,6.6115,replicate
an1,Control,1,Group1,-1.7,173.2,7.2344,replicate
an1,Control,1,Group1,-1.7,173.4,6.5361,replicate
an1,Control,1,Group1,-1.7,173.6,7.2419,replicate
an1,Control,1,Group1,-1.7,173.8,8.4783,replicate
an1,Control,1,Group1,-1.7,174.0,-25.4666,replicate
an1,Control,1,Group1,-1.7,174.2,-35.6818,replicate
an1,Control,1,Group1,-1.7,174.4,-39.2707,replicate
an1,Control,1,Group1,-1.7,174.6,-34.8061,replicate
an1,Control,1,Group1,-1.7,174.8,2.9865,replicate
an1,Control,1,Group1,-1.7,175.0,7.5148,replicate
an1,Control,1,Group1,-1.7,175.2,48.9256,replicate
an1,Control,1,Group1,-1.7,175.4,54.4905,replicate
an1,Control,1,Group1,-1.7,175.6,54.9075,replicate
an1,Control,1,Group1,-1.7,175.8,13.781,replicate
an1,Control,1,Group1,-1.7,176.0,10.3178,replicate
an1,Control,1,Group1,-1.7,176.2,9.3778,replicate
an1,Control,1,Group1,-1.7,176.4,9.0229,replicate
an1,Control,1,Group1,-1.7,176.6,9.4066,replicate
an1,Control,1,Group1,-1.7,176.8,10.7674,replicate
an1,Control,1,Group1,-1.7,177.0,9.2035,replicate
an1,Control,1,Group1,-1.7,177.2,8.0403,replicate
an1,Control,1,Group1,-1.7,177.4,6.558,replicate
an1,Control,1,Group1,-1.7,177.6,4.6379,replicate
an1,Control,1,Group1,-1.7,177.8,4.7321,replicate
an1,Control,1,Group1,-1.7,178.0,8.0071,replicate
an1,Control,1,Group1,-1.7,178.2,9.3794,replicate
an1,Control,1,Group1,-1.7,178.4,11.7595,replicate
an1,Control,1,Group1,-1.7,178.6,12.1599,replicate
an1,Control,1,Group1,-1.7,178.8,11.2372,replicate
an1,Control,1,Group1,-1.7,179.0,11.7781,replicate
an1,Control,1,Group1,-1.7,179.2,10.7259,replicate
an1,Control,1,Group1,-1.7,179.4,10.3321,replicate
an1,Control,1,Group1,-1.7,179.6,50.1846,replicate
an1,Control,1,Group1,-1.7,179.8,53.4621,replicate
an1,Control,1,Group1,-1.7,180.0,54.7502,replicate
an1,Control,1,Group1,-1.7,180.2,55.6912,replicate
an1,Control,1,Group1,-1.7,180.4,57.8485,replicate
an1,Control,1,Group1,-1.7,180.6,55.976,replicate
an1,Control,1,Group1,-1.7,180.8,47.2652,replicate
